Year,Month,Day,Avg_Radiation,Avg_Temperature
2016,9,16,3.4,25.18906666666667
2016,9,17,5.1932,25.683633333333333
2016,9,18,5.6816,26.028333333333332
2016,9,19,5.689266666666667,26.001666666666665
2016,9,20,5.8774,26.236366666666665
2016,9,21,5.795466666666667,26.443266666666666
2016,9,22,5.7516,26.5446
2016,9,23,4.769933333333333,26.3749
2016,9,24,5.5144,26.299966666666666
2016,9,25,5.930400000000001,26.589466666666667
2016,9,26,5.313133333333334,26.478066666666667
2016,9,27,4.2556666666666665,26.137700000000002
2016,9,28,4.625133333333333,25.921400000000002
2016,9,29,5.548733333333333,26.335433333333334
2016,9,30,5.113066666666667,26.112866666666665
2016,10,1,4.966666666666667,26.095566666666667
2016,10,2,4.855533333333334,26.003333333333334
2016,10,3,4.031733333333333,25.826133333333335
2016,10,4,5.438666666666666,26.002166666666664
2016,10,5,5.1476,26.316433333333336
2016,10,6,4.148133333333334,26.268933333333333
2016,10,7,5.189533333333333,26.443366666666666
2016,10,8,5.273866666666667,26.3449
2016,10,9,4.653533333333333,26.259766666666668
2016,10,10,4.600133333333333,26.03993333333333
2016,10,11,4.5460666666666665,25.880866666666666
2016,10,12,5.037933333333334,25.923966666666665
2016,10,13,5.542466666666667,26.0895
2016,10,14,5.496133333333333,26.09616666666667
2016,10,15,5.7888,26.244233333333334
2016,10,16,5.705333333333333,26.366633333333333
2016,10,17,4.966333333333334,26.4072
2016,10,18,5.932799999999999,26.536966666666668
2016,10,19,5.140533333333334,26.243033333333333
2016,10,20,4.647733333333333,26.1035
2016,10,21,5.912866666666666,26.573533333333334
2016,10,22,4.6723333333333334,26.350066666666667
2016,10,23,4.2442,26.0482
2016,10,24,5.530600000000001,26.208933333333334
2016,10,25,4.412866666666666,26.024
2016,10,26,6.176266666666667,26.441599999999998
2016,10,27,4.765133333333333,26.2268
2016,10,28,4.8008,25.981133333333332
2016,10,29,5.580333333333333,26.205433333333335
2016,10,30,5.2936,26.3355
2016,10,31,5.0682,26.413666666666668
2016,11,1,4.966466666666667,26.293666666666667
2016,11,2,5.124666666666667,26.251266666666666
2016,11,3,4.017266666666667,26.1343
2016,11,4,5.447866666666666,26.363400000000002
2016,11,5,5.756266666666667,26.778066666666668
2016,11,6,5.8398666666666665,26.890733333333333
2016,11,7,5.575866666666666,26.936300000000003
2016,11,8,5.9299333333333335,27.0001
2016,11,9,5.597066666666667,27.0214
2016,11,10,5.729266666666667,27.081133333333334
2016,11,11,3.717866666666666,26.494933333333332
2016,11,12,6.261266666666666,26.986833333333333
2016,11,13,6.278333333333333,27.3572
2016,11,14,5.4386,27.173
2016,11,15,5.4388000000000005,27.13446666666667
2016,11,16,5.172266666666667,26.948833333333333
2016,11,17,4.828266666666667,26.7854
2016,11,18,5.426266666666667,26.904866666666667
2016,11,19,4.556733333333333,26.650333333333336
2016,11,20,5.967133333333334,26.57806666666667
2016,11,21,4.914000000000001,26.570033333333335
2016,11,22,5.992266666666667,27.072766666666666
2016,11,23,5.369666666666667,26.913866666666667
2016,11,24,5.279599999999999,26.897466666666666
2016,11,25,4.407933333333333,26.55006666666667
2016,11,26,5.491866666666667,26.934666666666665
2016,11,27,6.3373333333333335,27.40706666666667
2016,11,28,6.015733333333333,27.568499999999997
2016,11,29,5.423,27.407833333333336
2016,11,30,5.334533333333333,27.304466666666666
